customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
8863,Customer 08863,customer08863@example.test,Japan,2023-08-19,Basic,5105.10
8864,Customer 08864,customer08864@example.test,Australia,2023-10-01,Standard,7555.48
8865,Customer 08865,customer08865@example.test,Japan,2022-08-03,Standard,7038.19
8866,Customer 08866,customer08866@example.test,Japan,2023-08-26,Basic,9284.49
8867,Customer 08867,customer08867@example.test,Australia,2020-10-28,Basic,3909.76
8868,Customer 08868,customer08868@example.test,Canada,2023-12-29,Standard,4237.46
8869,Customer 08869,customer08869@example.test,India,2021-12-03,Premium,5523.41
8870,Customer 08870,customer08870@example.test,Brazil,2023-08-07,Standard,7532.22
8871,Customer 08871,customer08871@example.test,France,2020-12-02,Basic,2428.05
8872,Customer 08872,customer08872@example.test,Canada,2020-01-08,Basic,7385.87
8873,Customer 08873,customer08873@example.test,United Kingdom,2021-01-15,Standard,9523.88
8874,Customer 08874,customer08874@example.test,Australia,2021-08-08,Standard,2917.55
8875,Customer 08875,customer08875@example.test,United Kingdom,2024-09-12,Basic,2537.23
8876,Customer 08876,customer08876@example.test,United States,2023-06-30,Standard,1832.23
8877,Customer 08877,customer08877@example.test,Brazil,2020-11-14,Standard,574.56
8878,Customer 08878,customer08878@example.test,Brazil,2021-12-27,Premium,9182.07
8879,Customer 08879,customer08879@example.test,United States,2020-06-29,Standard,3943.65
8880,Customer 08880,customer08880@example.test,Germany,2020-03-07,Standard,3224.66
8881,Customer 08881,customer08881@example.test,France,2022-07-12,Premium,5785.65
8882,Customer 08882,customer08882@example.test,Brazil,2023-04-24,Standard,4758.25
8883,Customer 08883,customer08883@example.test,United States,2024-02-10,Standard,1758.03
8884,Customer 08884,customer08884@example.test,United Kingdom,2021-06-18,Standard,9067.49
8885,Customer 08885,customer08885@example.test,Canada,2021-09-11,Premium,1971.08
8886,Customer 08886,customer08886@example.test,Germany,2021-11-01,Standard,1081.20
8887,Customer 08887,customer08887@example.test,Canada,2020-02-04,Basic,2369.04
8888,Customer 08888,customer08888@example.test,United States,2024-05-22,Standard,6764.78
8889,Customer 08889,customer08889@example.test,India,2021-04-07,Premium,5633.69
8890,Customer 08890,customer08890@example.test,Japan,2024-03-11,Standard,3251.56
8891,Customer 08891,customer08891@example.test,United Kingdom,2024-11-10,Standard,3171.37
8892,Customer 08892,customer08892@example.test,France,2020-07-14,Premium,2134.43
8893,Customer 08893,customer08893@example.test,Brazil,2022-01-20,Basic,7070.71
8894,Customer 08894,customer08894@example.test,Australia,2021-01-19,Premium,3726.02
8895,Customer 08895,customer08895@example.test,India,2022-11-18,Premium,2805.31
8896,Customer 08896,customer08896@example.test,India,2022-05-06,Basic,8542.90
8897,Customer 08897,customer08897@example.test,India,2020-06-09,Premium,9970.55
8898,Customer 08898,customer08898@example.test,United States,2023-06-27,Basic,3823.94
8899,Customer 08899,customer08899@example.test,Canada,2023-07-30,Basic,1247.04
8900,Customer 08900,customer08900@example.test,United States,2022-09-28,Basic,3437.94
8901,Customer 08901,customer08901@example.test,Australia,2021-12-04,Basic,5478.96
8902,Customer 08902,customer08902@example.test,Brazil,2021-09-13,Premium,5809.11
8903,Customer 08903,customer08903@example.test,India,2022-02-07,Standard,8468.83
8904,Customer 08904,customer08904@example.test,Brazil,2022-11-28,Standard,4830.95
8905,Customer 08905,customer08905@example.test,Canada,2021-12-07,Premium,5641.72
8906,Customer 08906,customer08906@example.test,Brazil,2021-02-24,Basic,2310.42
8907,Customer 08907,customer08907@example.test,United States,2021-09-29,Basic,961.54
8908,Customer 08908,customer08908@example.test,Australia,2023-01-26,Basic,581.82
8909,Customer 08909,customer08909@example.test,United States,2021-02-05,Premium,8589.14
8910,Customer 08910,customer08910@example.test,Japan,2021-06-12,Premium,2717.02
8911,Customer 08911,customer08911@example.test,Canada,2020-09-17,Standard,9591.61
8912,Customer 08912,customer08912@example.test,Brazil,2020-11-17,Basic,6378.13
8913,Customer 08913,customer08913@example.test,India,2024-11-29,Basic,4858.16
8914,Customer 08914,customer08914@example.test,France,2024-03-04,Premium,8812.40
8915,Customer 08915,customer08915@example.test,Brazil,2023-04-18,Premium,663.89
8916,Customer 08916,customer08916@example.test,India,2022-11-20,Premium,4951.18
8917,Customer 08917,customer08917@example.test,Germany,2021-01-30,Premium,913.89
8918,Customer 08918,customer08918@example.test,Japan,2021-08-28,Premium,2061.93
8919,Customer 08919,customer08919@example.test,Brazil,2021-05-25,Standard,9255.29
8920,Customer 08920,customer08920@example.test,India,2023-08-06,Standard,2052.87
8921,Customer 08921,customer08921@example.test,Australia,2024-10-04,Premium,3363.07
8922,Customer 08922,customer08922@example.test,Australia,2021-04-02,Premium,617.46
8923,Customer 08923,customer08923@example.test,Germany,2024-07-13,Standard,107.61
8924,Customer 08924,customer08924@example.test,United Kingdom,2022-07-10,Basic,922.23
8925,Customer 08925,customer08925@example.test,Brazil,2023-10-07,Premium,6465.92
8926,Customer 08926,customer08926@example.test,Japan,2024-12-23,Standard,6437.32
8927,Customer 08927,customer08927@example.test,Germany,2023-01-29,Basic,8053.62
8928,Customer 08928,customer08928@example.test,India,2021-10-02,Standard,4265.36
8929,Customer 08929,customer08929@example.test,Japan,2024-02-27,Premium,7857.10
8930,Customer 08930,customer08930@example.test,Germany,2024-06-26,Standard,9294.00
8931,Customer 08931,customer08931@example.test,Brazil,2021-09-13,Basic,7780.25
8932,Customer 08932,customer08932@example.test,Brazil,2021-01-11,Premium,4263.61
8933,Customer 08933,customer08933@example.test,Germany,2023-06-11,Standard,1601.18
8934,Customer 08934,customer08934@example.test,Japan,2020-04-22,Standard,7176.83
8935,Customer 08935,customer08935@example.test,Brazil,2020-06-17,Premium,4397.21
8936,Customer 08936,customer08936@example.test,Japan,2020-08-02,Basic,3990.20
8937,Customer 08937,customer08937@example.test,Brazil,2023-11-14,Premium,617.33
8938,Customer 08938,customer08938@example.test,United States,2024-03-23,Basic,1388.46
8939,Customer 08939,customer08939@example.test,Germany,2020-11-23,Premium,8389.25
8940,Customer 08940,customer08940@example.test,Brazil,2024-02-24,Standard,5615.61
8941,Customer 08941,customer08941@example.test,Japan,2020-10-16,Basic,9699.90
8942,Customer 08942,customer08942@example.test,Canada,2020-09-14,Basic,877.85
8943,Customer 08943,customer08943@example.test,United Kingdom,2023-07-20,Standard,9729.42
8944,Customer 08944,customer08944@example.test,Japan,2023-07-30,Premium,6819.76
8945,Customer 08945,customer08945@example.test,Japan,2024-05-20,Basic,5960.95
8946,Customer 08946,customer08946@example.test,Japan,2024-05-14,Premium,319.57
8947,Customer 08947,customer08947@example.test,France,2022-12-19,Basic,2841.53
8948,Customer 08948,customer08948@example.test,Brazil,2022-10-13,Basic,40.70
8949,Customer 08949,customer08949@example.test,India,2020-01-23,Basic,2415.86
8950,Customer 08950,customer08950@example.test,India,2020-10-11,Standard,1357.97
8951,Customer 08951,customer08951@example.test,Canada,2024-04-05,Basic,6577.68
8952,Customer 08952,customer08952@example.test,Australia,2022-07-22,Basic,2110.12
8953,Customer 08953,customer08953@example.test,Canada,2020-11-19,Premium,488.91
8954,Customer 08954,customer08954@example.test,United Kingdom,2023-08-14,Standard,5860.03
8955,Customer 08955,customer08955@example.test,United Kingdom,2021-11-26,Basic,1350.75
8956,Customer 08956,customer08956@example.test,France,2021-06-04,Basic,4855.75
8957,Customer 08957,customer08957@example.test,Canada,2020-09-07,Basic,3666.32
8958,Customer 08958,customer08958@example.test,Germany,2020-06-29,Standard,1953.14
8959,Customer 08959,customer08959@example.test,Australia,2024-01-08,Standard,7097.72
8960,Customer 08960,customer08960@example.test,Australia,2022-11-14,Basic,9749.11
8961,Customer 08961,customer08961@example.test,United States,2020-10-28,Standard,167.09
8962,Customer 08962,customer08962@example.test,Japan,2024-07-08,Premium,3020.27
8963,Customer 08963,customer08963@example.test,Australia,2023-02-05,Premium,8297.32
8964,Customer 08964,customer08964@example.test,Canada,2024-08-30,Standard,134.15
8965,Customer 08965,customer08965@example.test,India,2022-05-07,Standard,9294.67
8966,Customer 08966,customer08966@example.test,Germany,2022-09-04,Standard,8437.29
8967,Customer 08967,customer08967@example.test,India,2022-03-28,Premium,7528.95
8968,Customer 08968,customer08968@example.test,Australia,2023-04-01,Standard,9129.16
8969,Customer 08969,customer08969@example.test,United States,2020-06-19,Basic,6128.12
8970,Customer 08970,customer08970@example.test,India,2022-10-31,Standard,4111.91
8971,Customer 08971,customer08971@example.test,Germany,2023-11-09,Premium,369.90
8972,Customer 08972,customer08972@example.test,Japan,2020-07-11,Standard,6574.62
8973,Customer 08973,customer08973@example.test,India,2024-09-18,Standard,8443.75
8974,Customer 08974,customer08974@example.test,France,2020-10-02,Basic,5860.11
8975,Customer 08975,customer08975@example.test,United States,2022-10-04,Basic,9717.63
8976,Customer 08976,customer08976@example.test,United Kingdom,2022-11-11,Basic,9228.23
8977,Customer 08977,customer08977@example.test,India,2022-02-19,Standard,7311.26
8978,Customer 08978,customer08978@example.test,France,2023-06-10,Premium,2160.10
8979,Customer 08979,customer08979@example.test,Australia,2022-03-08,Standard,6785.90
8980,Customer 08980,customer08980@example.test,Canada,2020-09-19,Basic,241.48
8981,Customer 08981,customer08981@example.test,Brazil,2024-12-16,Premium,8381.94
8982,Customer 08982,customer08982@example.test,France,2024-01-28,Basic,4007.55
8983,Customer 08983,customer08983@example.test,Germany,2020-01-19,Standard,8710.60
8984,Customer 08984,customer08984@example.test,Germany,2023-04-21,Basic,7898.25
8985,Customer 08985,customer08985@example.test,Brazil,2022-07-04,Basic,6452.92
8986,Customer 08986,customer08986@example.test,France,2020-02-01,Basic,174.86
8987,Customer 08987,customer08987@example.test,India,2021-02-28,Premium,7968.42
8988,Customer 08988,customer08988@example.test,Germany,2024-01-16,Basic,6153.70
8989,Customer 08989,customer08989@example.test,India,2024-06-21,Basic,2578.36
8990,Customer 08990,customer08990@example.test,Canada,2023-02-21,Basic,5972.03
8991,Customer 08991,customer08991@example.test,Germany,2021-08-16,Premium,6177.38
8992,Customer 08992,customer08992@example.test,Brazil,2023-12-27,Standard,4819.27
8993,Customer 08993,customer08993@example.test,Australia,2024-07-14,Standard,2446.94
8994,Customer 08994,customer08994@example.test,United Kingdom,2021-09-22,Premium,5880.35
8995,Customer 08995,customer08995@example.test,India,2021-05-05,Premium,7711.40
8996,Customer 08996,customer08996@example.test,United Kingdom,2022-04-17,Premium,6706.74
8997,Customer 08997,customer08997@example.test,India,2020-04-25,Basic,2318.01
8998,Customer 08998,customer08998@example.test,Japan,2020-09-15,Standard,82.06
8999,Customer 08999,customer08999@example.test,United States,2024-07-12,Standard,9065.26
9000,Customer 09000,customer09000@example.test,United States,2022-11-11,Standard,8542.66
9001,Customer 09001,customer09001@example.test,United States,2023-07-07,Basic,8076.37
9002,Customer 09002,customer09002@example.test,India,2022-04-27,Standard,7222.24
9003,Customer 09003,customer09003@example.test,Canada,2023-09-15,Basic,9341.96
9004,Customer 09004,customer09004@example.test,India,2020-12-07,Basic,9848.86
9005,Customer 09005,customer09005@example.test,United States,2023-09-18,Basic,1945.85
9006,Customer 09006,customer09006@example.test,Canada,2024-11-22,Basic,9502.54
9007,Customer 09007,customer09007@example.test,United States,2020-12-03,Premium,7970.60
9008,Customer 09008,customer09008@example.test,Brazil,2024-04-13,Basic,2289.39
9009,Customer 09009,customer09009@example.test,France,2020-11-11,Standard,2198.53
9010,Customer 09010,customer09010@example.test,Japan,2020-03-26,Basic,5392.18
9011,Customer 09011,customer09011@example.test,Japan,2021-12-03,Basic,7628.31
9012,Customer 09012,customer09012@example.test,Japan,2021-09-02,Standard,9506.89
9013,Customer 09013,customer09013@example.test,United Kingdom,2022-04-18,Basic,193.69
9014,Customer 09014,customer09014@example.test,Japan,2023-06-04,Standard,3396.83
9015,Customer 09015,customer09015@example.test,United States,2024-06-29,Premium,5029.28
9016,Customer 09016,customer09016@example.test,Germany,2021-07-04,Basic,3412.63
9017,Customer 09017,customer09017@example.test,United Kingdom,2024-08-28,Standard,1536.78
9018,Customer 09018,customer09018@example.test,France,2020-06-11,Standard,6670.81
9019,Customer 09019,customer09019@example.test,Brazil,2021-02-14,Standard,3380.37
9020,Customer 09020,customer09020@example.test,India,2021-12-06,Basic,6590.38
9021,Customer 09021,customer09021@example.test,United States,2020-11-20,Basic,6528.98
9022,Customer 09022,customer09022@example.test,Germany,2022-09-27,Basic,7429.55
9023,Customer 09023,customer09023@example.test,Germany,2022-07-25,Premium,7191.46
9024,Customer 09024,customer09024@example.test,Germany,2020-05-11,Basic,4045.10
9025,Customer 09025,customer09025@example.test,Canada,2023-11-01,Standard,4653.19
9026,Customer 09026,customer09026@example.test,Brazil,2021-10-23,Basic,6835.81
9027,Customer 09027,customer09027@example.test,United Kingdom,2020-08-29,Standard,2696.64
9028,Customer 09028,customer09028@example.test,France,2021-11-16,Standard,6429.11
9029,Customer 09029,customer09029@example.test,India,2022-04-12,Standard,754.36
9030,Customer 09030,customer09030@example.test,India,2024-04-20,Basic,4570.01
9031,Customer 09031,customer09031@example.test,Brazil,2021-09-28,Basic,4228.93
9032,Customer 09032,customer09032@example.test,United States,2022-06-21,Basic,4474.98
9033,Customer 09033,customer09033@example.test,Australia,2021-05-01,Premium,5932.05
9034,Customer 09034,customer09034@example.test,India,2021-02-27,Basic,5288.14
9035,Customer 09035,customer09035@example.test,Canada,2024-08-02,Premium,8756.34
9036,Customer 09036,customer09036@example.test,Japan,2020-08-13,Premium,8777.87
9037,Customer 09037,customer09037@example.test,Brazil,2020-03-18,Basic,3431.79
9038,Customer 09038,customer09038@example.test,United Kingdom,2023-03-24,Basic,6703.56
9039,Customer 09039,customer09039@example.test,Canada,2020-11-13,Standard,1516.06
9040,Customer 09040,customer09040@example.test,United States,2020-09-15,Standard,7962.09
9041,Customer 09041,customer09041@example.test,France,2023-01-13,Standard,8098.08
9042,Customer 09042,customer09042@example.test,Canada,2023-09-19,Standard,4001.05
9043,Customer 09043,customer09043@example.test,United States,2022-04-20,Premium,5953.03
9044,Customer 09044,customer09044@example.test,United States,2023-07-11,Standard,4570.67
9045,Customer 09045,customer09045@example.test,Australia,2023-09-03,Premium,8435.42
9046,Customer 09046,customer09046@example.test,United States,2023-07-21,Premium,2879.32
9047,Customer 09047,customer09047@example.test,France,2020-01-17,Premium,9541.92
9048,Customer 09048,customer09048@example.test,United States,2021-09-06,Premium,754.86
9049,Customer 09049,customer09049@example.test,India,2024-09-13,Premium,4599.40
9050,Customer 09050,customer09050@example.test,France,2024-03-11,Standard,8331.57
9051,Customer 09051,customer09051@example.test,United States,2024-12-09,Standard,4196.87
